weblink,price,ad_date,ad_views,brand,model,year,params
https://kolesa.kz/a/show/149945309,21 170 000 ₸,29 июня,3700,Kia,Sorento,2023,"{'Город': 'Алматы', 'Поколение': '2020 - н.в. 4 поколение (MQ4/MQ4A)', 'Кузов': 'кроссовер', 'Объем двигателя, л': '2.5 (бензин)', 'Пробег': '22 км', 'Коробка передач': 'автомат', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'черный', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/153584345,21 200 000 ₸,3 июля,1209,Toyota,Fortuner,2023,"{'Город': 'Алматы', 'Поколение': '2020 - н.в. 2 поколение рестайлинг (N15/N16)', 'Кузов': 'внедорожник', 'Объем двигателя, л': '2.7 (бензин)', 'Коробка передач': 'автомат', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'белый', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/153494284,21 200 000 ₸,2 июля,8800,Kia,Sorento,2023,"{'Город': 'Алматы', 'Поколение': '2020 - н.в. 4 поколение (MQ4/MQ4A)', 'Кузов': 'кроссовер', 'Объем двигателя, л': '2.5 (бензин)', 'Пробег': '17 км', 'Коробка передач': 'автомат', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'белый металлик', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/154692810,21 200 000 ₸,27 июня,1183,Hyundai,Santa Fe,2023,"{'Город': 'Алматы', 'Поколение': '2020 - н.в. 4 поколение рестайлинг', 'Кузов': 'кроссовер', 'Объем двигателя, л': '2.5 (бензин)', 'Пробег': '7 000 км', 'Коробка передач': 'автомат', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'белый металлик', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/154698234,21 200 000 ₸,2 июля,2110,Hyundai,Santa Fe,2023,"{'Город': 'Алматы', 'Поколение': '2020 - н.в. 4 поколение рестайлинг', 'Кузов': 'кроссовер', 'Объем двигателя, л': '2.5 (бензин)', 'Пробег': '500 км', 'Коробка передач': 'автомат', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'белый металлик', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/154918934,21 200 000 ₸,3 июля,428,Mitsubishi,Montero Sport,2023,"{'Город': 'Караганда', 'Поколение': '2019 - н.в. 3 поколение рестайлинг', 'Кузов': 'внедорожник', 'Объем двигателя, л': '3 (бензин)', 'Коробка передач': 'автомат', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'черный', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/153429756,21 200 000 ₸,29 июня,375,Mitsubishi,Outlander,2023,"{'Город': 'Караганда', 'Поколение': '2021 - н.в. 4 поколение', 'Кузов': 'кроссовер', 'Объем двигателя, л': '2.5 (бензин)', 'Пробег': '18 км', 'Коробка передач': 'вариатор', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'белый', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/155376021,21 200 000 ₸,26 июня,85,Toyota,Camry,2023,"{'Город': 'Кокшетау', 'Поколение': '2020 - н.в. XV70 рестайлинг (V75)', 'Кузов': 'седан', 'Объем двигателя, л': '2.5 (бензин)', 'Коробка передач': 'автомат', 'Привод': 'передний привод', 'Руль': 'слева', 'Цвет': 'белый', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/155663246,21 200 000 ₸,3 июля,18,Mitsubishi,Montero Sport,2023,"{'Город': 'Астана', 'Поколение': '2019 - н.в. 3 поколение рестайлинг', 'Кузов': 'внедорожник', 'Объем двигателя, л': '3 (бензин)', 'Коробка передач': 'автомат', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'белый металлик', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/154274303,21 200 000 ₸,30 июня,302,Volkswagen,ID.6,2023,"{'Город': 'Астана', 'Поколение': '2021 - н.в. 1 поколение', 'Кузов': 'кроссовер', 'Двигатель': 'электрический', 'Пробег': '63 км', 'Коробка передач': 'автомат', 'Привод': 'задний привод', 'Руль': 'слева', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/151368324,21 200 000 ₸,28 июня,63,Hyundai,Santa Fe,2023,"{'Город': 'Шымкент', 'Поколение': '2020 - н.в. 4 поколение рестайлинг', 'Кузов': 'кроссовер', 'Объем двигателя, л': '2.5 (бензин)', 'Пробег': '18 км', 'Коробка передач': 'автомат', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'серый металлик', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/155533164,21 290 000 ₸,3 июля,621,Kia,Sorento,2023,"{'Город': 'Астана', 'Поколение': '2020 - н.в. 4 поколение (MQ4/MQ4A)', 'Кузов': 'кроссовер', 'Объем двигателя, л': '2.5 (бензин)', 'Коробка передач': 'автомат', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'серый', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/152844627,21 290 000 ₸,27 июня,400,Hyundai,Santa Fe,2023,"{'Город': 'Алматы', 'Поколение': '2020 - н.в. 4 поколение рестайлинг', 'Кузов': 'кроссовер', 'Объем двигателя, л': '2.5 (бензин)', 'Пробег': '48 км', 'Коробка передач': 'автомат', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'белый', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/152844627,21 290 000 ₸,27 июня,401,Hyundai,Santa Fe,2023,"{'Город': 'Алматы', 'Поколение': '2020 - н.в. 4 поколение рестайлинг', 'Кузов': 'кроссовер', 'Объем двигателя, л': '2.5 (бензин)', 'Пробег': '48 км', 'Коробка передач': 'автомат', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'белый', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/154412422,21 300 000 ₸,3 июля,1426,Mitsubishi,Outlander,2023,"{'Город': 'Алматы', 'Поколение': '2021 - н.в. 4 поколение', 'Кузов': 'кроссовер', 'Объем двигателя, л': '2.5 (бензин)', 'Пробег': '30 км', 'Коробка передач': 'вариатор', 'Привод': 'полный привод', 'Руль': 'слева', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/152355129,21 300 000 ₸,3 июля,164,Mitsubishi,Outlander,2023,"{'Город': 'Астана', 'Поколение': '2021 - н.в. 4 поколение', 'Кузов': 'кроссовер', 'Объем двигателя, л': '2.5 (бензин)', 'Пробег': '674 км', 'Коробка передач': 'вариатор', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'красный металлик', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/150731857,21 300 000 ₸,30 июня,42,Mitsubishi,Outlander,2023,"{'Город': 'Атырау', 'Поколение': '2021 - н.в. 4 поколение', 'Кузов': 'кроссовер', 'Объем двигателя, л': '2.5 (бензин)', 'Пробег': '30 км', 'Коробка передач': 'вариатор', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'серый металлик', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/149713054,21 300 000 ₸,2 июля,47,Kia,Sportage,2023,"{'Город': 'Караганда', 'Поколение': '2021 - н.в. 5 поколение', 'Кузов': 'кроссовер', 'Объем двигателя, л': '1.6 (бензин)', 'Пробег': '4 000 км', 'Коробка передач': 'автомат', 'Привод': 'передний привод', 'Руль': 'слева', 'Цвет': 'белый', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/149373385,21 300 000 ₸,1 июля,48,Hyundai,Santa Fe,2023,"{'Город': 'Астана', 'Поколение': '2020 - н.в. 4 поколение рестайлинг', 'Кузов': 'кроссовер', 'Объем двигателя, л': '2.5 (бензин)', 'Пробег': '3 000 км', 'Коробка передач': 'автомат', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'черный металлик', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/155245706,21 350 000 ₸,3 июля,799,Hyundai,Santa Fe,2023,"{'Город': 'Астана', 'Поколение': '2020 - н.в. 4 поколение рестайлинг', 'Кузов': 'кроссовер', 'Объем двигателя, л': '2.5 (бензин)', 'Пробег': '2 км', 'Коробка передач': 'автомат', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'серый металлик', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/155589474,21 350 000 ₸,1 июля,120,Toyota,RAV 4,2023,"{'Город': 'Астана', 'Поколение': '2019 - н.в. 5 поколение (A5/H5)', 'Кузов': 'кроссовер', 'Объем двигателя, л': '2 (бензин)', 'Пробег': '1 000 км', 'Коробка передач': 'вариатор', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'белый металлик', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/155321511,21 350 000 ₸,26 июня,210,Hyundai,Santa Fe,2023,"{'Город': 'Алматы', 'Поколение': '2020 - н.в. 4 поколение рестайлинг', 'Кузов': 'кроссовер', 'Объем двигателя, л': '2.5 (бензин)', 'Коробка передач': 'автомат', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'коричневый', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/154617567,21 350 000 ₸,1 июля,1737,Kia,Sorento,2023,"{'Город': 'Алматы', 'Поколение': '2020 - н.в. 4 поколение (MQ4/MQ4A)', 'Кузов': 'кроссовер', 'Объем двигателя, л': '2.5 (бензин)', 'Коробка передач': 'автомат', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'серый', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/154555032,21 400 000 ₸,29 июня,129,Volkswagen,ID.4,2023,"{'Город': 'Алматы', 'Поколение': '2020 - н.в. 1 поколение', 'Кузов': 'кроссовер', 'Двигатель': 'электрический', 'Пробег': '162 км', 'Коробка передач': 'автомат', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'серый', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/155355983,21 450 000 ₸,3 июля,344,Mitsubishi,Outlander,2023,"{'Город': 'Астана', 'Поколение': '2021 - н.в. 4 поколение', 'Кузов': 'кроссовер', 'Объем двигателя, л': '2.5 (бензин)', 'Пробег': '50 км', 'Коробка передач': 'вариатор', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'белый', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/155439254,21 450 000 ₸,1 июля,116,Mitsubishi,Outlander,2023,"{'Город': 'Алматы', 'Поколение': '2021 - н.в. 4 поколение', 'Кузов': 'кроссовер', 'Объем двигателя, л': '2.5 (бензин)', 'Пробег': '50 км', 'Коробка передач': 'вариатор', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'белый', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/154466109,21 450 000 ₸,1 июля,76,Hyundai,Santa Fe,2023,"{'Город': 'Алматы', 'Поколение': '2020 - н.в. 4 поколение рестайлинг', 'Кузов': 'кроссовер', 'Объем двигателя, л': '2.5 (бензин)', 'Пробег': '15 км', 'Коробка передач': 'автомат', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'белый металлик', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/154068448,21 470 000 ₸,26 июня,484,Toyota,Camry,2023,"{'Город': 'Алматы', 'Поколение': '2020 - н.в. XV70 рестайлинг (V75)', 'Кузов': 'седан', 'Объем двигателя, л': '2.5 (бензин)', 'Пробег': '3 км', 'Коробка передач': 'автомат', 'Привод': 'передний привод', 'Руль': 'слева', 'Цвет': 'черный', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/151316839,21 490 000 ₸,3 июля,24497,Geely,Monjaro,2023,"{'Город': 'Алматы', 'Поколение': '2022 - н.в. 1 поколение', 'Кузов': 'кроссовер', 'Объем двигателя, л': '2 (бензин)', 'Пробег': '5 км', 'Коробка передач': 'автомат', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'синий', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/153806325,21 500 000 ₸,3 июля,1781,Hyundai,Santa Fe,2023,"{'Город': 'Астана', 'Поколение': '2020 - н.в. 4 поколение рестайлинг', 'Кузов': 'кроссовер', 'Объем двигателя, л': '2.5 (бензин)', 'Пробег': '15 км', 'Коробка передач': 'автомат', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'коричневый', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/155140539,21 500 000 ₸,3 июля,1729,Geely,Monjaro,2023,"{'Город': 'Шымкент', 'Поколение': '2022 - н.в. 1 поколение', 'Кузов': 'кроссовер', 'Объем двигателя, л': '2 (бензин)', 'Коробка передач': 'автомат', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'зеленый металлик', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/155217284,21 500 000 ₸,3 июля,1477,Hyundai,Santa Fe,2023,"{'Город': 'Астана', 'Поколение': '2020 - н.в. 4 поколение рестайлинг', 'Кузов': 'кроссовер', 'Объем двигателя, л': '2.5 (бензин)', 'Пробег': '5 км', 'Коробка передач': 'автомат', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'белый металлик', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/155162926,21 500 000 ₸,2 июля,1687,Toyota,Camry,2023,"{'Город': 'Алматы', 'Поколение': '2020 - н.в. XV70 рестайлинг (V75)', 'Кузов': 'седан', 'Объем двигателя, л': '2.5 (бензин)', 'Пробег': '28 км', 'Коробка передач': 'автомат', 'Привод': 'передний привод', 'Руль': 'слева', 'Цвет': 'белый', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/153788479,21 500 000 ₸,3 июля,513,Hyundai,Santa Fe,2023,"{'Город': 'Астана', 'Поколение': '2020 - н.в. 4 поколение рестайлинг', 'Кузов': 'кроссовер', 'Объем двигателя, л': '2.5 (бензин)', 'Пробег': '250 км', 'Коробка передач': 'автомат', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'серый', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/155225488,21 500 000 ₸,2 июля,505,Mitsubishi,Outlander,2023,"{'Город': 'Алматы', 'Поколение': '2021 - н.в. 4 поколение', 'Кузов': 'кроссовер', 'Объем двигателя, л': '2.5 (бензин)', 'Пробег': '5 км', 'Коробка передач': 'вариатор', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'черный', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/152978841,21 500 000 ₸,2 июля,7803,Kia,Sorento,2023,"{'Город': 'Алматы', 'Поколение': '2020 - н.в. 4 поколение (MQ4/MQ4A)', 'Кузов': 'кроссовер', 'Объем двигателя, л': '2.5 (бензин)', 'Коробка передач': 'автомат', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'серый металлик', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/154815227,21 500 000 ₸,1 июля,1966,BMW,i3,2023,"{'Город': 'Алматы', 'Поколение': '2022 - н.в. I (G28)', 'Кузов': 'седан', 'Двигатель': 'электрический', 'Коробка передач': 'автомат', 'Привод': 'задний привод', 'Руль': 'слева', 'Цвет': 'черный', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/155180520,21 500 000 ₸,30 июня,427,Hyundai,Santa Fe,2023,"{'Город': 'Алматы', 'Поколение': '2020 - н.в. 4 поколение рестайлинг', 'Кузов': 'кроссовер', 'Объем двигателя, л': '2.5 (бензин)', 'Пробег': '10 км', 'Коробка передач': 'автомат', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'белый металлик', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/152521133,21 500 000 ₸,27 июня,2065,Mitsubishi,Montero Sport,2023,"{'Город': 'Алматы', 'Поколение': '2019 - н.в. 3 поколение рестайлинг', 'Кузов': 'внедорожник', 'Объем двигателя, л': '3 (бензин)', 'Коробка передач': 'автомат', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'белый металлик', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/154610975,21 500 000 ₸,30 июня,1722,Hyundai,Santa Fe,2023,"{'Город': 'Астана', 'Поколение': '2020 - н.в. 4 поколение рестайлинг', 'Кузов': 'кроссовер', 'Объем двигателя, л': '2.5 (бензин)', 'Пробег': '5 км', 'Коробка передач': 'автомат', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'черный', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/154611170,21 500 000 ₸,30 июня,1852,Hyundai,Santa Fe,2023,"{'Город': 'Астана', 'Поколение': '2020 - н.в. 4 поколение рестайлинг', 'Кузов': 'кроссовер', 'Объем двигателя, л': '2.5 (бензин)', 'Пробег': '5 км', 'Коробка передач': 'автомат', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'черный', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/154061165,21 500 000 ₸,2 июля,25,Toyota,RAV 4,2023,"{'Город': 'Астана', 'Поколение': '2019 - н.в. 5 поколение (A5/H5)', 'Кузов': 'кроссовер', 'Объем двигателя, л': '2 (бензин)', 'Пробег': '19 км', 'Коробка передач': 'вариатор', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'белый', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/152864574,21 500 000 ₸,1 июля,33,Volkswagen,ID.6,2023,"{'Город': 'Алматы', 'Поколение': '2021 - н.в. 1 поколение', 'Кузов': 'кроссовер', 'Двигатель': 'электрический', 'Коробка передач': 'автомат', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'синий металлик', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/149302462,21 500 000 ₸,30 июня,31,Mitsubishi,Outlander,2023,"{'Город': 'Атырау', 'Поколение': '2021 - н.в. 4 поколение', 'Кузов': 'кроссовер', 'Объем двигателя, л': '2.5 (бензин)', 'Коробка передач': 'вариатор', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'белый', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/149712875,21 500 000 ₸,30 июня,80,Kia,Sportage,2023,"{'Город': 'Костанай', 'Поколение': '2021 - н.в. 5 поколение', 'Кузов': 'кроссовер', 'Объем двигателя, л': '2.5 (бензин)', 'Коробка передач': 'автомат', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'синий металлик', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/154550965,21 500 000 ₸,3 июля,8,Hyundai,Santa Fe,2023,"{'Город': 'Алматы', 'Поколение': '2020 - н.в. 4 поколение рестайлинг', 'Кузов': 'кроссовер', 'Объем двигателя, л': '2.5 (бензин)', 'Пробег': '4 000 км', 'Коробка передач': 'автомат', 'Привод': 'полный привод', 'Руль': 'слева', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/155029809,21 500 000 ₸,27 июня,78,Hyundai,Santa Fe,2023,"{'Город': 'Актобе', 'Поколение': '2020 - н.в. 4 поколение рестайлинг', 'Кузов': 'кроссовер', 'Объем двигателя, л': '2.5 (бензин)', 'Пробег': '70 км', 'Коробка передач': 'автомат', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'серебристый металлик', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/155524203,21 500 000 ₸,29 июня,75,Hyundai,Santa Fe,2023,"{'Город': 'Уральск', 'Поколение': '2020 - н.в. 4 поколение рестайлинг', 'Кузов': 'кроссовер', 'Объем двигателя, л': '2.5 (бензин)', 'Пробег': '14 км', 'Коробка передач': 'автомат', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'черный металлик', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/155237368,21 500 000 ₸,1 июля,68,Changan,UNI-K,2023,"{'Город': 'Алматы', 'Поколение': '2020 - н.в. 1 поколение', 'Кузов': 'кроссовер', 'Объем двигателя, л': '2 (бензин)', 'Коробка передач': 'автомат', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'белый', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/154858961,21 500 000 ₸,27 июня,315,Subaru,Forester,2023,"{'Город': 'Усть-Каменогорск', 'Поколение': '2018 - н.в. 5 поколение (SK)', 'Кузов': 'кроссовер', 'Объем двигателя, л': '2.5 (бензин)', 'Пробег': '20 км', 'Коробка передач': 'вариатор', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'серый металлик', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/155667043,21 500 000 ₸,3 июля,20,Kia,Sorento,2023,"{'Город': 'Шымкент', 'Поколение': '2020 - н.в. 4 поколение (MQ4/MQ4A)', 'Кузов': 'кроссовер', 'Объем двигателя, л': '2.5 (бензин)', 'Коробка передач': 'автомат', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'серебристый', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/155593115,21 500 000 ₸,1 июля,58,Hyundai,Santa Fe,2023,"{'Город': 'Алматы', 'Поколение': '2020 - н.в. 4 поколение рестайлинг', 'Кузов': 'кроссовер', 'Объем двигателя, л': '2.5 (бензин)', 'Пробег': '3 000 км', 'Коробка передач': 'автомат', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'черный', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/155622635,21 500 000 ₸,2 июля,33,Toyota,Camry,2023,"{'Город': 'Атырау', 'Поколение': '2020 - н.в. XV70 рестайлинг (V75)', 'Кузов': 'седан', 'Объем двигателя, л': '2.5 (бензин)', 'Пробег': '4 000 км', 'Коробка передач': 'автомат', 'Привод': 'передний привод', 'Руль': 'слева', 'Цвет': 'белый металлик', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/154724392,21 500 000 ₸,27 июня,113,Mitsubishi,Outlander,2023,"{'Город': 'Уральск', 'Поколение': '2021 - н.в. 4 поколение', 'Кузов': 'кроссовер', 'Объем двигателя, л': '2.5 (бензин)', 'Пробег': '15 км', 'Коробка передач': 'вариатор', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'белый', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/155395769,21 500 000 ₸,27 июня,45,Toyota,Hilux,2023,"{'Город': 'Актобе', 'Поколение': '2020 - н.в. 8 поколение рестайлинг (N1)', 'Кузов': 'пикап', 'Объем двигателя, л': '2.4 (дизель)', 'Коробка передач': 'механика', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'серебристый металлик', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/155670228,21 500 000 ₸,3 июля,18,Toyota,Camry,2023,"{'Город': 'Алматы', 'Поколение': '2020 - н.в. XV70 рестайлинг (V75)', 'Кузов': 'седан', 'Объем двигателя, л': '2.5 (бензин)', 'Пробег': '30 км', 'Коробка передач': 'автомат', 'Привод': 'передний привод', 'Руль': 'слева', 'Цвет': 'черный', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/155201296,21 500 000 ₸,28 июня,222,Toyota,Camry,2023,"{'Город': 'Тараз', 'Поколение': '2020 - н.в. XV70 рестайлинг (V75)', 'Кузов': 'седан', 'Объем двигателя, л': '2.5 (бензин)', 'Коробка передач': 'автомат', 'Привод': 'передний привод', 'Руль': 'слева', 'Цвет': 'черный металлик', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/152691637,21 550 000 ₸,27 июня,3421,Toyota,RAV 4,2023,"{'Город': 'Астана', 'Поколение': '2019 - н.в. 5 поколение (A5/H5)', 'Кузов': 'кроссовер', 'Объем двигателя, л': '2 (бензин)', 'Пробег': '10 км', 'Коробка передач': 'вариатор', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'белый', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/149259560,21 550 000 ₸,29 июня,8804,Hyundai,Santa Fe,2023,"{'Город': 'Алматы', 'Поколение': '2020 - н.в. 4 поколение рестайлинг', 'Кузов': 'кроссовер', 'Объем двигателя, л': '2.5 (бензин)', 'Коробка передач': 'автомат', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'белый', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/149259605,21 550 000 ₸,29 июня,9181,Hyundai,Santa Fe,2023,"{'Город': 'Алматы', 'Поколение': '2020 - н.в. 4 поколение рестайлинг', 'Кузов': 'кроссовер', 'Объем двигателя, л': '2.5 (бензин)', 'Коробка передач': 'автомат', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'серый', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/154007460,21 590 000 ₸,27 июня,1619,Toyota,Camry,2023,"{'Город': 'Астана', 'Поколение': '2020 - н.в. XV70 рестайлинг (V75)', 'Кузов': 'седан', 'Объем двигателя, л': '2.5 (бензин)', 'Пробег': '200 км', 'Коробка передач': 'автомат', 'Привод': 'передний привод', 'Руль': 'слева', 'Цвет': 'черный', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/155494325,21 600 000 ₸,3 июля,321,Hyundai,Santa Fe,2023,"{'Город': 'Караганда', 'Поколение': '2020 - н.в. 4 поколение рестайлинг', 'Кузов': 'кроссовер', 'Объем двигателя, л': '2.5 (бензин)', 'Коробка передач': 'автомат', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'белый металлик', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/154524477,21 600 000 ₸,29 июня,834,Hyundai,Santa Fe,2023,"{'Город': 'Караганда', 'Поколение': '2020 - н.в. 4 поколение рестайлинг', 'Кузов': 'кроссовер', 'Объем двигателя, л': '2.5 (бензин)', 'Коробка передач': 'автомат', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'белый металлик', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/150447223,21 600 000 ₸,3 июля,14,Toyota,Camry,2023,"{'Город': 'Актау', 'Поколение': '2020 - н.в. XV70 рестайлинг (V75)', 'Кузов': 'седан', 'Объем двигателя, л': '2.5 (бензин)', 'Пробег': '150 км', 'Коробка передач': 'автомат', 'Привод': 'передний привод', 'Руль': 'слева', 'Цвет': 'белый металлик', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/155633335,21 670 000 ₸,2 июля,59,Hyundai,Santa Fe,2023,"{'Город': 'Астана', 'Поколение': '2020 - н.в. 4 поколение рестайлинг', 'Кузов': 'кроссовер', 'Объем двигателя, л': '2.5 (бензин)', 'Пробег': '212 км', 'Коробка передач': 'автомат', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'серый', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/154811313,21 700 000 ₸,3 июля,1656,Hyundai,Santa Fe,2023,"{'Город': 'Астана', 'Поколение': '2020 - н.в. 4 поколение рестайлинг', 'Кузов': 'кроссовер', 'Объем двигателя, л': '2.5 (бензин)', 'Пробег': '20 км', 'Коробка передач': 'автомат', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'серый металлик', 'Растаможен в Казахстане': 'Да'}"
